Transaction, Victim Sender, Victim Receiver, Attacked Contract, Attacked Function, Error
0x046f888a9422ec21332215492c5db7445d24162a93b2bc6d900f5ec50f54a0a8, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, issueRebalancingSetWrappingEther, 
0xb17d92e0fb6e36778918b036ba8ccf24d1f389bf13f752c3d4a468c819be79bb, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xbcc492df37bd4ec651d46d72230e340c9ec1950c, swapExactETHAndAddLiquidity, 
0x5943cf811900dc5c8769802979f8eeee86721a3a8a06213f8c6f8a65f3c60bb7, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0xcd23f51912ea8fff38815f628277731c25c7fb02, 0x07ee93aeea0a36fff2a9b95dd22bd6049ee54f26, join, 
0x2e663cdc79f723483e18cb2c2e19b7faa600e743e9f8c05a5d4433460c578c4a, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x67933cccf3f6b40148271f5e7b5408fd1d5b2837, 0x80c5e6908368cb9db503ba968d7ec5a565bfb389, ZapIn, 
0x4882c5c5b54ef941d34aed297b3b80dc87a724a1b35951599a05363d544edf3c, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xa7c36ef18e77ad34c80fcbdbe10455e64d01116c, execute, Contract source code not verified
0xe7938d90b8d8d2139256c360d8b4d3c73c65a7537dd9ab01568aa69b17d044ec, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x0c40d224978234d93aee2a0e5a909cf7917b73207e663f5ffaa0ffc9fde6baca, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, issueRebalancingSetWrappingEther, 
0xdf26cfa508ce6191d3e475b0d7f4c1f865f3bfb411f7a956a4e427cea0073e3d, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, issueRebalancingSetWrappingEther, 
0xa47e519dd9f9995952e61529c7b9544d65c9e9259af739d6952d81d6eaf4c804, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x328c4c80bc7aca0834db37e6600a6c49e12da4de, redeem, 
0xe77b8351caf45a18b1e8428bf70a7b22947c97fe99a347c8c3f4329e34205bf5, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xde697ac56b1bd9c0987c08911020f2341e274813, execute, Contract source code not verified
0xfd14abe8c784d513501d39e0ff1e549514251aedfdde1e5e1fc8927a857d6c61, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xa90996896660decc6e997655e065b23788857849, deposit, 
0xa8c810315836c8d17fca60efd73efef0b6c8e660e70b71ad2d75e9e5ffa2e125, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x2b6d87f12b106e1d3fa7137494751566329d1045, 0xf173214c720f58e03e194085b1db28b50acdeead, execute, Invalid Address format
0xb568e3d97b3b0a4d5a9c4f5809a9adffbb5b79c94d748ca76153c3956e5e4a04, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x11111254369792b2ca5d084ab5eea397ca8fa48b, swap, 
0x452f2c3b7ef4bbfc1624606954a16a1bbced3526835e11667ef6649df82344d7, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, issueRebalancingSetWrappingEther, 
0xce717773bcf09de945f2ea9c849613b2db8459bf7a548c63fed00dd95c7c148a, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x456974df1042ba7a46fd49512a8778ac3b840a21, ZapIn, 
0xedf371e10919acc47ac7cb40437ae5924dc889dd3e2cc2533468c5cd73c45b2f, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, issueRebalancingSetWrappingEther, 
0xe680f125f9ef811307fb8cb6e970c515be3852841a71fc469e8ee0b49f8aadd9, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x3191ac045714a6d1d667f90364ad23a23e2d36462c3af35144cc1593a6aa8814, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x82ecd135dce65fbc6dbdd0e4237e0af93ffd5038, safeLockETH, 
0x8a2afff85f6c21ccd7f4ab3372787f8068e2c5ce14a189a80b9909fb2f75d92c, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x2b6d87f12b106e1d3fa7137494751566329d1045, 0x29fe7d60ddf151e5b52e5fab4f1325da6b2bd958, execute, Failed to get attacked function from relayed transaction
0xc5273a1ebbcb41dbcae581a761db5a57c9a521ae6b5509cec5d8948d5e964dc7, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x67933cccf3f6b40148271f5e7b5408fd1d5b2837, 0x11111254369792b2ca5d084ab5eea397ca8fa48b, swap, 
0x97108c6e45ebef036b9e2c8b56e9d672c4915b267397e1fa1421d6189481a883, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x5274891bec421b39d23760c04a6755ecb444797c, execute, Failed to get attacked function from relayed transaction
0x6d1c0beb5af4f47caf2c666ef6f5eafc26f32d69936f1da0cecc2d184a70a4ee, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x2b6d87f12b106e1d3fa7137494751566329d1045, 0x476ae277b5c5dc199f82c681989b8021fd9d8d50, provide, 
0x0bdc22e6f305427efca14f98fe5ceb1317d2424283d387d9af4ea31dde8eeb91, 0xd7a75b03c61f20748ca17668c57cacdf6cec3a64, 0x4cd08706affbc9dc2968d420cf84f5794547d684, 0x4cd08706affbc9dc2968d420cf84f5794547d684, , Contract source code not verified
0x29236b27406bfd7362a71334ba2766fe6f767f6589cab480c00c789d3ec25512, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x11111254369792b2ca5d084ab5eea397ca8fa48b, swap, 
0x4f365e59179102f237db9f745b2bc38c55b87888c38019ba891f9ce295e36f67, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x82ecd135dce65fbc6dbdd0e4237e0af93ffd5038, openLockETHAndDraw, 
0x66561f1c0bae0215c03d073d3608c2cb724af2ff841b416541e7fc5119c25e07, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x96c6626b89e2506d5d104ad322f3c37eb097d5b1, closeWithLoan, 
0x483e1a56a9843ae02ec2082b1940aba072ec5b2121b0d2150afe15a4408aad3f, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, issueRebalancingSetWrappingEther, 
0xda8da332c7dbb340ed80eb29723630902b90dd04dc19a364412000a1b0ac46c9, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0xcd23f51912ea8fff38815f628277731c25c7fb02, 0xa8b39829ce2246f89b31c013b8cde15506fb9a76, operate, 
0x6ab87be0bb98ecc64b3b3e9dc8c9482be4b07c4fdb94f6eb8839867ab757f575, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x9d91be44c06d373a8a226e1f3b146956083803eb, redeem, 
0x69d1ee4cecbc7775c21615a5bab4be66cb04b68ac31719bff04ea5675c730fb3, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xfc4b8ed459e00e5400be803a9bb3954234fd50e3, redeem, 
0x5b825f3dd7ce1bd18038ce545e9ab4b1548a691eab3267981980857dee5c62f6, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, addLiquidityETH, 
0x7277c13b1a03bf50c0bade4f4ea861f14a732953e52d46c23c87453789d808ee, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0x96de52bcad77da6d76316fdc3ef8a8c8a10eba02, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0xd575850177e3f3725f72d9afd6fed56fafa6042947acaa2fbc3c6cb5adafcef6, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, redeemRebalancingSetUnwrappingEther, 
0x9678a54312932834ed42c1ccdb496f5713da6ad228421a5db1b165b75ae91bfc, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x11111254369792b2ca5d084ab5eea397ca8fa48b, swap, 
0x8a1801f8e35458dd2a73f3adfed4a5629aeb2d825c3b3f55bd5f713a4902bf36, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, redeemRebalancingSetUnwrappingEther, 
0xcb695422df62194486bbfcd55249d2afb3d7d22e553b05a80053533ab2c0c847, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x7c7f769b2ffeaf422636aa4f55e067c6e94decb03739dfbd21bbbf21e28a46fa, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x379b4609bdf93b3584cf7b64bc78199cf185f1cd, swapExactETHAndAddLiquidity, 
0x15306a3472d14c8346564da183f85c24c61e6c2150aa6b8c6c4cda93c73ae7c0, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x67933cccf3f6b40148271f5e7b5408fd1d5b2837, 0xceda8318522d348f1d1aca48b24629b8fbf09020, issueRebalancingSetWrappingEther, 
0x456cefe62c001bf49e4dad608ef2f84af724b45b29059ebbb0512ab0c550de61, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x67933cccf3f6b40148271f5e7b5408fd1d5b2837, 0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, execute, Failed to get attacked function from relayed transaction
0x58fb66f6fc2127e74fb5dac2e8c12b28830bd8fbfba47d43f0b1c56b56a17e15, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x336160ffd204109c69ed258fa811be0a9d595d9d1adb929b5e20dc7996314681, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForTokens, 
0xc1e68eb05d3432701a7441f280a7b553ccf1fe39b992f90549e0a41288cd2e1c, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x944644ea989ec64c2ab9ef341d383cef586a5777, execute, Failed to get attacked function from relayed transaction
0xb3661ccbf387cbffff45951e60529e5851917707ed874b8db8f6c577badb52ef, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x67933cccf3f6b40148271f5e7b5408fd1d5b2837, 0xceda8318522d348f1d1aca48b24629b8fbf09020, issueRebalancingSetWrappingEther, 
0xc1e58eb64fbab41aa5924f5ba7f180b56f84daa518cf93e59e7d7a825e203cd6, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xa64bd6c70cb9051f6a9ba1f163fdc07e0dfb5f84, redeem, 
0x2eeb57ce35cea7b7d58dbaf96a49d740acf796c77fbe453b092fd77efaae9e89, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x1225851d284781fe7c726629543e53709e3105acd5b41784dadd9fff5533a81f, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xdcb6a51ea3ca5d3fd898fd6564757c7aaec3ca92, stake, 
0xc6a805af8de1c25a571599439d073c85af2c1a69b31132c9c81f88d0fa53435f, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x11111254369792b2ca5d084ab5eea397ca8fa48b, swap, 
0x4066b1175c0ba0943292f4a7d46d8e685e25593e4ec7347f85e59f6ff8e79b98, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0xe2a2f0cb4b657206f7aae0e589f891a791830043a10a2487053b7f9fe06407e7, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x9f7cc814e438574171b674626b5577e1412eca7001fcaf42ec9e5c32f012929a, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x2b6d87f12b106e1d3fa7137494751566329d1045, 0x2a1530c4c41db0b0b2bb646cb5eb1a67b7158667, execute, Invalid Address format
0xa9cedb6ed863fe7e33952b39154378429cd3171b44749caa57302fc8f7215c76, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x67933cccf3f6b40148271f5e7b5408fd1d5b2837, 0xdd974d5c2e2928dea5f71b9825b8b646686bd200, execute, Failed to get attacked function from relayed transaction
0xd29e5a0ebe80f79daf6dcd9d7182e97c5c9856bbd6f986b73b49a92edfacd3a8, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x19a57d15657e2092008ac87e804b99398ab04cdb99868255dae8878a5b9c2c04, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, addLiquidityETH, 
0xd4861dc9f3d9a0ce1c1bd30e91e7ed26d1b76bebd69731290f50db1660867722, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0xcd23f51912ea8fff38815f628277731c25c7fb02, 0xa483cfe6403949bf38c74f8c340651fb02246d21, wipeAll, 
0x0062a805a36be4b1af9b405d5bd5f08ed9efbde9aecfd7d959c648ef31353d9a, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x379b4609bdf93b3584cf7b64bc78199cf185f1cd, swapExactETHAndAddLiquidity, 
0x1202577b959da94ac14e10dda021f71cca48605920e68b13a6dd728caab602da, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x44f32cf45ba73cec7e38cecb12a19daea993245b706e83bad11b2913d4cd597f, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x82ecd135dce65fbc6dbdd0e4237e0af93ffd5038, safeLockETH, 
0xbe79138a15fd5b80ab81713d2846be94bb3bbacfc5240619c0c5a2b200022b8a, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForTokens, 
0x46decf6e89c1ee06e15a1b7b20aef16aaba1603dfc363d3285952dd746152f89, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0x96de52bcad77da6d76316fdc3ef8a8c8a10eba02, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0xaf4960692c237e1e784e00c05b26a09d2c75717820e59d8dcdbebfe27fab277e, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0xcd23f51912ea8fff38815f628277731c25c7fb02, 0x82ecd135dce65fbc6dbdd0e4237e0af93ffd5038, wipeAndFreeETH, 
0x427c57956af22f62b2e396274471a1112d6c7166a78c5470f6ef130959d9a061, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xde4a25a0b9589689945d842c5ba0cf4f0d4eb3ac, joinswapExternAmountIn, 
0x7cfa25f790863a939801a930baa96e284221e078c93a2bf577b5716516250e43, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xa483cfe6403949bf38c74f8c340651fb02246d21, wipeAll, 
0xfb65fcee20470535d851be1392a69ad8152c8ea4b63dda834c77f6acbd94640f, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x2b6d87f12b106e1d3fa7137494751566329d1045, 0xfc96e234d4b31c63051e707105fcc4aba37807fa, execute, Invalid Address format
0xa141e04ddd71c0740fcbe54bde8a1bd1e43e26ada536b6e012588eca83a07593, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x2b6d87f12b106e1d3fa7137494751566329d1045, 0xfc96e234d4b31c63051e707105fcc4aba37807fa, execute, Invalid Address format
0x0035428df1ce5c75f829d0bac12b797226c9c8c5a6df4dd9643db0b7378121ab, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, removeLiquidityETH, 
0x7884c18867c91bf1162205ac4d715504a019926d4f483d6e7929ffed950044c4, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xf26c179c41ea23b383c8982330d82eb8037a7350, execute, Invalid Address format
0xd11ba7f5098e3572e909639dd4e9da36e559b6062cb9452aab600c660f48d833, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x67933cccf3f6b40148271f5e7b5408fd1d5b2837, 0x82ecd135dce65fbc6dbdd0e4237e0af93ffd5038, safeLockETH, 
0x148a50886a9da0fbb46d7c8950e67238e8c324d860a6e34e7174b28db53ad787, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x3e66b66fd1d0b02fda6c811da9e0547970db2f21, execute, Failed to get attacked function from relayed transaction
0x2c1174978df1f1b857eca20629aae5dadca25b8575c7ecb70d82b3b58c7244eb, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x6317c5e82a06e1d8bf200d21f4510ac2c038ac81, batchEthInSwapExactIn, 
0xa651c951a22dfff8a3c9fa4c612c753c362baeedd9bbd498add293db6bd17959, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x6317c5e82a06e1d8bf200d21f4510ac2c038ac81, batchEthInSwapExactIn, 
0xb4dd296fe9d768c1a99bd113cd274704639b4397bfd3ca946a96d5bd0cceaff4, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, issueRebalancingSetWrappingEther, 
0xd485b1f082e4eae3f9613b0a98614a9f6c42f2121e466eec6c09abf18eec13fa, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForTokens, 
0x96d97b15ae323821ee7a9a5d329f33326590333032a3a79981d79ab552db9290, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x56be3dbe63a44c224b56dd5803de7f59b087e935bccfad2d891511a1f85b29dd, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x2b6d87f12b106e1d3fa7137494751566329d1045, 0xfc96e234d4b31c63051e707105fcc4aba37807fa, execute, Invalid Address format
0x5d5c96dfc1257609b20e7368f633003e2ec93242c58380119c832c044e326fa3, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x2b6d87f12b106e1d3fa7137494751566329d1045, 0xfc96e234d4b31c63051e707105fcc4aba37807fa, execute, Invalid Address format
0xf811a45b78794f4a4f01b925c150e8cc1a5efc57bf7504307738edf43855f2bf, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x91debb54de02872a259c17699d9b794bc949fed2, execute, Invalid Address format
0xece3ddd4f929d4377bac06c1fb432732b7e6cc02cfbf9be31740b63c0a9410b7, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0xabd238fa6b6042438fbd22e7d398199080b4224c, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0x3753a109fc1ec5e6542e415542f217e7c6a823dec05737405fff99622c8b7fd7, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x43c457bd2d6a9b26d1a80360953de949b23aaebebaf0ef050a0c1ca5bf3a8f54, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x2b6d87f12b106e1d3fa7137494751566329d1045, 0x745daa146934b27e3f0b6bff1a6e36b9b90fb131, trade, 
0xa9ffc19482cf842da2432c02d4abc8b117d76940a5b09348921de4273e55fe9b, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x2b6d87f12b106e1d3fa7137494751566329d1045, 0xdf9307dff0a1b57660f60f9457d32027a55ca0b2, mintViaEther, 
0x145d93e019fffc0a6f22067a48dc5e3451058190891e2778f9c00a60438219e8, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x6317c5e82a06e1d8bf200d21f4510ac2c038ac81, batchEthInSwapExactIn, 
0x8664ba6f2e93208d3b351affac8079471d18561cca603ea420a567fa37aea8a8, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x3913c94cc11ae71fd3002589fa3c7850a6238f4540e778d6fb2d1cbb0f3b6973, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x82ecd135dce65fbc6dbdd0e4237e0af93ffd5038, safeLockETH, 
0x71e22bbb4be27163cf90177f4225f68099c2aa812de42524b7badcbad039a632, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x2b6d87f12b106e1d3fa7137494751566329d1045, 0x745daa146934b27e3f0b6bff1a6e36b9b90fb131, trade, 
0xd6a266b3831303770d4b63723c3d5b790ce8a9d5ec62d7f2390044f7c1f1e0bc, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x69948cc03f478b95283f7dbf1ce764d0fc7ec54c, redeem, 
0x005931deb44068dc8c755ba034ffea503c94d4c408aa919dcd29fe01f2fa309b, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x67933cccf3f6b40148271f5e7b5408fd1d5b2837, 0xe9a5bbe41dc63d555e06746b047d624e3343ea52, execute, Invalid Address format
0x0582e07cd2f71cf49ba2e1ed6c4d4c2c11568be44c3ed49438222ac2459778da, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x398ec7346dcd622edc5ae82352f02be94c62d119, execute, Failed to get attacked function from relayed transaction
0xb66eb3e3fdb8d8ed18ea43f0c1a2c97a17862cc027109e3ae1aa8c1b35108abb, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x0eef70ab0638a763acb5178dd3c62e49767fd940, unstake, 
0xcc2b8c0f8bc105994cca6e87ca371da4f3e05737c1ccffda0fe7ef84c865358b, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xbcc492df37bd4ec651d46d72230e340c9ec1950c, swapExactETHAndAddLiquidity, 
0xdcc61b99dffe428df948288fdacb2509e9897b0251207b0a266084391043bdfa, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x71012f5211becb3d4bfa26805a710b51a80c185f5f67693e8e83fac21d9cec3b, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x03e86d24c462fa6ad88568053361186e4a5af68e, EasyZapIn, 
0xbb56e81dd3484cb05f16bfc8317f21a98818d8da216a4475a4c91bcc8b603670, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETHSupportingFeeOnTransferTokens, 
0x30db7db9037eed195ccf691968d9ce7ce41c6e60c8bc8477365dc7fad156152b, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x391086bcc81f67104be9b35a7e9299877ca8d162e442319270eafd0ec60ec3d2, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x762bf419272edf68e1e146e704f07e2640d37471, execute, Invalid Address format
0x632e05cdd32d4fbebdfcb14bbb66925086ce9c9201bf00a4077a9a101e989258, 0x6c2d992b7739dfb363a473cc4f28998b7f1f6de2, 0x6317c5e82a06e1d8bf200d21f4510ac2c038ac81, 0x6317c5e82a06e1d8bf200d21f4510ac2c038ac81, batchEthInSwapExactIn, 
0xaf957d58984b762210d92e3837a984890f8ef88c96e3ee45abb62423731de655, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, execute, Failed to get attacked function from relayed transaction
