Transaction, Token Contract, Token Address
0xc6a805af8de1c25a571599439d073c85af2c1a69b31132c9c81f88d0fa53435f, 0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e, UniBright (UBT)
0x19a57d15657e2092008ac87e804b99398ab04cdb99868255dae8878a5b9c2c04, 0xeb4c2781e4eba804ce9a9803c67d0893436bb27d, renBTC (renBTC)
0x1202577b959da94ac14e10dda021f71cca48605920e68b13a6dd728caab602da, 0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2, Maker (MKR)
0xbe79138a15fd5b80ab81713d2846be94bb3bbacfc5240619c0c5a2b200022b8a, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0x148a50886a9da0fbb46d7c8950e67238e8c324d860a6e34e7174b28db53ad787, 0xba100000625a3754423978a60c9317c58a424e3d, Balancer (BAL)
0x2c1174978df1f1b857eca20629aae5dadca25b8575c7ecb70d82b3b58c7244eb, 0xba100000625a3754423978a60c9317c58a424e3d, Balancer (BAL)
0xa651c951a22dfff8a3c9fa4c612c753c362baeedd9bbd498add293db6bd17959, 0xba100000625a3754423978a60c9317c58a424e3d, Balancer (BAL)
0xd485b1f082e4eae3f9613b0a98614a9f6c42f2121e466eec6c09abf18eec13fa, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0x43c457bd2d6a9b26d1a80360953de949b23aaebebaf0ef050a0c1ca5bf3a8f54, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0x43c457bd2d6a9b26d1a80360953de949b23aaebebaf0ef050a0c1ca5bf3a8f54, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x8664ba6f2e93208d3b351affac8079471d18561cca603ea420a567fa37aea8a8, 0xba11d00c5f74255f56a5e366f4f77f5a186d7f55, BandToken (BAND)
0x71e22bbb4be27163cf90177f4225f68099c2aa812de42524b7badcbad039a632, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0x71e22bbb4be27163cf90177f4225f68099c2aa812de42524b7badcbad039a632, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x0582e07cd2f71cf49ba2e1ed6c4d4c2c11568be44c3ed49438222ac2459778da, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x391086bcc81f67104be9b35a7e9299877ca8d162e442319270eafd0ec60ec3d2, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x632e05cdd32d4fbebdfcb14bbb66925086ce9c9201bf00a4077a9a101e989258, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xaf957d58984b762210d92e3837a984890f8ef88c96e3ee45abb62423731de655, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0x4a86f36fde6fb6db9c6db6ebfb91f099991c7a657cd7e3a0f0db26c2b6c28621, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x4a86f36fde6fb6db9c6db6ebfb91f099991c7a657cd7e3a0f0db26c2b6c28621, 0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e, UniBright (UBT)
0x110fdbdbbd38a5a73e7f72f70f208420687f10a1f8cb025a783cddda62363ef2, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x6db122015fc490a4310c6a8dbb6e0891ac71e17364470483bddbee9481665f7e, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xfdd8393584062a72cbad7365572d99443fd199015349e54cb7884684161e9f69, 0xbbbbca6a901c926f240b89eacb641d8aec7aeafd, LoopringCoin V2 (LRC)
0x0a8245fdce64f88f9107aa12505d03425e9eedbf76ca7b744321985726974af9, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x193086624e7d1ede9c8cc91b8520ce62ca447e88f84080764d3fcbc5ca29e0cd, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0x9e535872d1c5db58e4c1f130e46c13d76cac9643f84fc3080c077ce22897c021, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0x5df7cfa9a7ece912f6169130bb4e7ed4ed0f719b0ab510730eb7dee5dad9e131, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0xab13b6305879ad05af5e0284463d8b6b45b4eaddbb7f962f30066bd911c46715, 0xc00e94cb662c3520282e6f5717214004a7f26888, Compound (COMP)
0x229f742ba0cbea714c0b9ef4b0edeeb526773c126339791cab83f73f1c8bd3df, 0xba100000625a3754423978a60c9317c58a424e3d, Balancer (BAL)
0xf36573e46f0c55ac70743493a98cd1ff3761dbb7f38c21329c9941c3d78bd708, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0x2285941d343b4a9da4f5b172acc81c6a9ea9eff706a05851f6d33641c7381267, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xb2639283d920cdd3d281e002c9896243904b10dd4667e7d5a17b75542d7dd178, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xfdde606f006f4d6f47199c958acf7afb4418f6a03e30adaead89ed75bb098a0b, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0x80c0bd63664a4379bd54d5ba5172676187f3071b2a4b155adbf2060bf51e3543, 0x8ce9137d39326ad0cd6491fb5cc0cba0e089b6a9, Swipe (SXP)
0x609cc19b722751a8cf97254674dca71eb334492c5957646d81654b66649a2a7c, 0x57ab1ec28d129707052df4df418d58a2d46d5f51, Synth sUSD (sUSD)
0xeced085849bbdb506aea1f0b23f92fb328b47786ff378eeb2a611d3d273f4730, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0x7002316b15919ea5888f16c43ce0f3ae0ac6d2694bb285949b4d2c3f5df60fc1, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, Synthetix Network Token (SNX)
0x65fd88a9d1cb258fe4c718f65888cff568bda5a617c5bd50e65214ee16d71cab, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, Synthetix Network Token (SNX)
0x33f47dc416b2f17d671c6c02c943d26ca588fc9852abce232c2c2e2cff453678, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0x2f7238b8438dade154fd18aef20e3d4c1aac3cf4465d270bd7b16be240686ede, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, Synthetix Network Token (SNX)
0x139dacecbc376bdca68edaa60bd9ae8cac83b661a728cfc77b2c465e5a692b6d, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0x8238497e448ee510b8b0f660a2205ccce2c29c4e4d0ab0539c46653fc52d1576, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x6109b0028ba0fda66a926c2562f27a617fa9261858e921b5074a2b4f8bc54ef2, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x0ea210938c5a963daa6ec08949abe320b6b34ae2d0466cfe36413b850577e07c, 0x58b6a8a3302369daec383334672404ee733ab239, Livepeer Token (LPT)
0x6b9481e4b9ea8d0c7e186cdb172ea77593088a89c4938b70af29bbacc4fa4bdf, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x6b37879cd2ad202f96408109bef912174c9401c092f4fc9f726de20094535057, 0x6810e776880c02933d47db1b9fc05908e5386b96, Gnosis (GNO)
0x16e4d77c7fe207aecbc737763eb189a2604d91605ba3384a08bdcbe41c8bb654, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0x43a9f3c55ea450588de747d74f5c83d400cf8e90ad62eb48ff40655ba0a203c1, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x0b5ccac20908476ade6a07e31db318d89ad4600e990911dd2bf617fdd69c0fac, 0xba100000625a3754423978a60c9317c58a424e3d, Balancer (BAL)
0x0e71e79d12919f6170603f1e64c2b7d6b517613ec31f10b530e801c7809b6c9f, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x4bd2f253d31b6800207f5442909162ee14f9fbb4a98d8eda6072748b9509f0a9, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xc57434c7b39989b9cb644eced153f8dd89a71ca75a9e5263234b6cb0d0f24025, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x37d9629c38e0d61f9f9bddbca743e973db67547134da89ac450e58a4c537eac4, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x3ff522c217ce723bccf9c8b0cf0e2f404af9eb4e2ac9515355198426abbfb0ee, 0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206, Nexo (NEXO)
0x3113fe6974a1d8a2a456fc16969c978c8b5161ca7cdc8c4efd83f931b885ac4c, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0x9ec8dff92bb29e8e1886d5db17881745a8ed324c7b9399f6cc19f86496cd7e16, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0x7e3f9aa442c1a8670952586f67a6c84f204fdffc714f01caaec253334cac373f, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0x047bb7d038e321ebf1fd83dbc3295f74ee9f3bad4103814ef7ad13824ac83357, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0xc1af49bc39619c635b60dc1ce06ff7b31cc51417c9cba2b927dffcf230f6e40a, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x79196aef377dda68414fac5c12702ea5e1cd1fa15e306393c3cea919f5534e7a, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, Synthetix Network Token (SNX)
0x190fc06b5bc59a6f2622b3002d7ece743faf66647c90ff1862065cbb880dfb7d, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x190fc06b5bc59a6f2622b3002d7ece743faf66647c90ff1862065cbb880dfb7d, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0x4b6e38b51fd472e04a7bee3ef205e15502f0543c9a3f7bdf297436454c51d12f, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0x3b0df5d3575dfda2036309ae4b09bf36f6e533080eb8d2cd6d83c1ffe3af4a7a, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xde04250e7e7af4fcb2f57be9419be0160744aa80f96e0289f462b7014e895c0f, 0x58b6a8a3302369daec383334672404ee733ab239, Livepeer Token (LPT)
0x2b1e65bfcf73e28be3c66b8beb1ec4ea7ed95f63e92fba6d842791891f3dd538, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x0d5ce8260304edc0455e2f2852a91f6914532ec07d29da1d0f935a856857f52c, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0x0d5ce8260304edc0455e2f2852a91f6914532ec07d29da1d0f935a856857f52c, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x0ae029b7f46828d549f8548fd00c8a15986b1144059f142e82d1aa596f1c249b, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x23a2e1f8de5a07b19e341afc7eb9bac34c4d50e6b0531a46175102e8e19980c7, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0x23a2e1f8de5a07b19e341afc7eb9bac34c4d50e6b0531a46175102e8e19980c7, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x83fb7e6c3b8bb87a0000fc092ba168ef96c6b7d9f0085118d69f0d7a9b8d6731, 0x6b3595068778dd592e39a122f4f5a5cf09c90fe2, SushiToken (SUSHI)
0x317f4b5125c4765128d42bd5dea4883071b40a50ddaec8603c1a912c833ae630, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0x317f4b5125c4765128d42bd5dea4883071b40a50ddaec8603c1a912c833ae630, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x47a84e7f0c049350733e9ad04f750b6a35e68e329920523c8dfe78ceee03d0da, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0x2224d4f40fbf07eeabbb91d095a084905b133454777413032065576cd961162f, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x575cb2a6ad77168a0613cf86ca64a6cb91b9519a1d7eeaeaae7cdd69074e89b6, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x1e574ca0ebb3dd1787b9f4aec0f5d9a264f2b54d1d6535a9cdf484a9f17dddb0, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x87b636f5b63729d763b95dbf7a77bdbf7a93122756f8ae9835a5591a120d3e5a, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0xf883297394836da1cd2eb5875d8b03a301ae89b93d4eac61b63c54195e0c5ec8, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x19fa6db0c4aa3df0f088397ed62e07ca9a7014afda1da64b653bc78e0b58af5d, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, Synthetix Network Token (SNX)
0x6299d85ecda51e047aac628d8a4f233a9fcfcd8b73d6edfafbfb75a11eb6999f, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xff01bbd36ef4c42fcbf0b8fd8360f206207658d9b1bf908419d0f52bcbd63f43, 0x6b3595068778dd592e39a122f4f5a5cf09c90fe2, SushiToken (SUSHI)
0x7d66a867063a161b0e70f320504b83a3762fb77a1610ea2d834c1af870c20a57, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x1d62b31802ddac7f0ec2631bb29dced94c7e1f814f880bb3d2bcc30d1c53cb30, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x1d62b31802ddac7f0ec2631bb29dced94c7e1f814f880bb3d2bcc30d1c53cb30, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0xca51d92c7576aedffc9e3332c5d0fd93950f74e5feb96f07e51b11ab629ba010, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xa4c589d89e037d55e98b7c8bc007b9e9c3aafc63e04ecfb765a2ffa67ae2976a, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xa4c589d89e037d55e98b7c8bc007b9e9c3aafc63e04ecfb765a2ffa67ae2976a, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xccb19b67e2060ee4528ddbaf1ea60edfb04d8ba7cd95e715a1d4dbd9adb4cae2, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0x3b2d2d389437c7679b55ff2a5f06056810bc146f03240f6f6e499c00639449c6, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0x595a8da309c80ec59cd31fcdc3488b95b32d8608f6a32ce7810ad2a2fa215511, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x8dbe47963e1fe084783a66ee3c045d0b77d50226c6d333063dbbaa9417254fce, 0xba11d00c5f74255f56a5e366f4f77f5a186d7f55, BandToken (BAND)
0x5dae3c46844b3b92d8f0dd8dc89b90f5f5aa2c92bbb2943eabf28dac6e0a2f39, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x297c084002b55e4770595618eceb3ee505a6b9618293c02032fe38f455d544ba, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x6945863da3611ee7a77e1ad510c96204af1b1d951cbfd2536681d953f0e57577, 0xc00e94cb662c3520282e6f5717214004a7f26888, Compound (COMP)
0x91f38fc4690a7607e09269788d15be6b12ba1f3deee6562dc2e651cea09d77c3, 0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e, UniBright (UBT)
0x513db099057946840594a34dcbe2a8fdd7b0053b7279581cfd6d2d9082862aa6, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x513db099057946840594a34dcbe2a8fdd7b0053b7279581cfd6d2d9082862aa6, 0x57ab1ec28d129707052df4df418d58a2d46d5f51, Synth sUSD (sUSD)
0x2cdcedef96a13eebc74d2a564c36f0e24167bd6cfcddac1fc73f112170fd960f, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0x8bcd2a1cb57266f38f3038549bcc71a6d6e34b7d8793af08c0cc2d26b0f18e71, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0xb054f6f7518f27eaacef2e48d39fa329d0f386db5f22703f10fbe5e69d7307d4, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0xc7b34f35b53a704a61277794fc2d69fc807bf9ae6750263c9f3e45f1999c8e65, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x52e0d74792a88006f04690004b0f6f504eac8b7f2c8d42c4f6be77baa5499638, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0xbe119fd7270e479c05514fcf69ccb1de23cec02033b773468b8e91fce68c468e, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0xf682499a3d084345fb0f0b77126f6df8f8d01bc252ff823b209b9b57ec8595a1, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0xf6015912598979c74883daf1c8bd8dc187d72a80f3d604fcc4abb624f8bd5bc8, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0xf6015912598979c74883daf1c8bd8dc187d72a80f3d604fcc4abb624f8bd5bc8, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xb592d1c8401f743439afc1ebebffb904a0bf64890a7f3cfe665655c68223dcf9, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0xb592d1c8401f743439afc1ebebffb904a0bf64890a7f3cfe665655c68223dcf9, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xe989bcc72255edaf9cbd80e03263b68ef3664bfbfe1b30f111506896eee3eed6, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xdff30f35cb9e7fb25199a43b5a74380acc26d6efc98c83e6a21147bfec5366ee, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xa2f1ee87fe047e6b096c3da16770de7ae183d908ead11dae2f2d4a87df586b3a, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0x76c28b9e2c9f2bb4189681578e30d42eb1e13b2ea47b7dbc2b295818b6907fc8, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x76c28b9e2c9f2bb4189681578e30d42eb1e13b2ea47b7dbc2b295818b6907fc8, 0x57ab1ec28d129707052df4df418d58a2d46d5f51, Synth sUSD (sUSD)
0x7bd1fcea407e92ca3e287b1b8adb7170804afe664ac06d14e3a96d7e650bd8e9, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xc35fe1150e962a4e75dc236a5ae173561b547ebe9ab2db8283c4b716cbb35e36, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x06306486455a012c5917a759f03482118cf38238de07fb50527a6cb361b90add, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x4439fd935c8f52cfa1064905be229b5d61175832d9dee84b2af6280300904da7, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0x905bf245afa68732a30c573d5e1558225c26522b042ef84b5b434e40273d304a, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xb2c70ab5fb1afb6c7939daeca95b6ced6908a6960fac8a94b3c5bf295ee11fdb, 0xe41d2489571d322189246dafa5ebde1f4699f498, ZRX (ZRX)
0x057ac9d77b107dafad15fe7cce0c8b601c37c20f4952002d4a3194441e7fcd10, 0xe41d2489571d322189246dafa5ebde1f4699f498, ZRX (ZRX)
0x9fafa55ef2300a0cb44efc68e85b08f9bd5e4707bab3bb6e28d77ea40ae4bab8, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x72fe7e8495c890b9c89a6bd0dc8307d3158fd9cdc30e4a9d590c709def34e158, 0x1776e1f26f98b1a5df9cd347953a26dd3cb46671, Numeraire (NMR)
0x51637a582e7d2e3f7a6ba677f9ee646ead8f085fb5ed1858b087ca5e3cc4a2b3, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x7f071c077f1ee3227d7dc43ab7c830191aa3c068ce7159ab794876cc5b8451f4, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x044d73887ba9982b038050bf19fb21255f63b3323b371e4db32bcca02c5c1ef8, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, Synthetix Network Token (SNX)
0x484b590fb54e1d2cd80fb0163c88418425a6941e2c795958d8a8f9cfca8bf4a0, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, Synthetix Network Token (SNX)
0x2b51d131d345c1f26455674fd6cfd569cd8b04d7ada072ccb5eb2a92618b59b9, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x3d3af87afd52a5b4d8a366dec4aad81171da1f35fdbc47a4056b1b78f562ad34, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0xcb1a6b9398bc79a212c0d0f6b17a5f52253f4536eff49bf700c9b4cba8f1e09b, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x1d920d6d9e5bbb0271b0b0a7fa9ecc54d295590aaa478ef8a1eaf0daec9db4d6, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x0b48378e1368082928441ae50c3e7cc26a63d37611b79c210d4f75014966a32c, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, Synthetix Network Token (SNX)
0xe145e557e7b226f1aacb25e96f1c461084baece6d1604f12479fbb13111ac9f4, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x5bc4aa92591fb2e278e6f190de2c25df8b7ac1dcc9eb336cafedb49116ce87fe, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x5bc4aa92591fb2e278e6f190de2c25df8b7ac1dcc9eb336cafedb49116ce87fe, 0x57ab1ec28d129707052df4df418d58a2d46d5f51, Synth sUSD (sUSD)
0x2c716adee2ebde716a718dccb9573ffb88a421b730af48f88989c8849778adad, 0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c, Bancor (BNT)
0x02b4c45b6edde811202f106869635e0ffe952301b846a069b497458be2abd954, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x97b9889f6d601b36e8f57a7f9a95cee174cd3bcf77a9b87eca5c637893d14f96, 0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e, UniBright (UBT)
0x620e82c15fcb8ac8cf53d36b4a1b40f1ebab93c2a2aa1ccec330e1dafcee8f28, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xb03d67b18afae424b04eb8d8461ccc9a706d2c27120bbd4943f3134f8ab7e330, 0xba100000625a3754423978a60c9317c58a424e3d, Balancer (BAL)
0x591706ed2531a9badbadb132fb5fb74eb4e6eca6ba4f6fd39bf740ea27084c25, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x0721c1576a1ac3873c9383d84f95ba821ce6195b870acadb3dc6cb710f5dc270, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x0721c1576a1ac3873c9383d84f95ba821ce6195b870acadb3dc6cb710f5dc270, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0x0721c1576a1ac3873c9383d84f95ba821ce6195b870acadb3dc6cb710f5dc270, 0xeb4c2781e4eba804ce9a9803c67d0893436bb27d, renBTC (renBTC)
0x1711e3dbaf1095db514026cb30e7e56ddcfd78e3f5d18fe67b6bfe0053fdf8bc, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x9bcb2eb6365ec99ffe5c58305c512377be02d8fd2e41e4ef0fa908d9242cd644, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0x17ebad764d5e2ef382ca8596ded092d6e5aa496032b389cda5a3f8f15e27f289, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x155f21360ffd6c1cd86847d590e58bb16d407101f65fc14c14111330482f5f02, 0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e, UniBright (UBT)
0xd8125bb2096668ba2fdaffe537174212c462ec454879e41f24f1f909c33c4250, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0x3210e00b7f436d9d53ef75d284bf7df67d71cd871eff21e77edca2da69841642, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, Synthetix Network Token (SNX)
0x8061c7a07d5fe76913cd429c96f47d1f76147dadad83a992792ef387a78f5bf6, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xe49fb8c99d36b683991c83ae6f21d72ddb8bbaa52b71301ace1ad1af4b69411f, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x64dfc4d142190045560d990cd9d635bcee8ada4db6976e14519e849395af2159, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0xfe7f011e7bfa4e075903745ae808d2307667bc46c39a5f1aefcb6452fa20092c, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0x83b535a7c8203f6cb3be03dd081f8f69e242d759dc1ca0031bbd5f98d72a2f29, 0xeb4c2781e4eba804ce9a9803c67d0893436bb27d, renBTC (renBTC)
0x97e9510b9d201883d0fb88002e1a40efeb75ef8a46f18c20e43206ba1765ef01, 0x57ab1ec28d129707052df4df418d58a2d46d5f51, Synth sUSD (sUSD)
0xba24cd678f08cf0c33b10a90944960e62d7433ff3bf205e176763167ed74ccc8, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0x4d4fa06d2649df9e37a03a81c58986bdea0cbeb8038b05962ca12555eaf46c19, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x0620b91f5bc79d8557368d0de971aa41e4bb502626b669049855731c9f7f139b, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xb20664525488d82c818c6533b2e9d619c9e936df2566c62977b21c10ff8d5bab, 0xba100000625a3754423978a60c9317c58a424e3d, Balancer (BAL)
